# run_start: 2026-07-04 08:08:51 | build: Jul  3 2026 21:53:53 | target_hz: 1000
timestamp_ns,dt,raw_baro_alt,gps_alt,ekf_alt,ekf_vel_z,pid_target,pid_out_throttle,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,ekf_roll_deg,ekf_pitch_deg,ekf_yaw_deg,tgt_roll_deg,tgt_pitch_deg,tgt_yaw_deg,pwm_fr,pwm_rl,pwm_fl,pwm_rr
1783120138563663616,0.001,-0.680607,-0.680607,-0.680643,0.00065403,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138564663552,0.001,-0.680607,-0.680607,-0.680643,0.000654006,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138565663488,0.001,-0.680607,-0.680607,-0.680643,0.000653983,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138566663424,0.001,-0.680607,-0.680607,-0.680643,0.000653961,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138567663360,0.001,-0.680607,-0.680607,-0.680643,0.000653939,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138568663296,0.001,-0.680607,-0.680607,-0.680643,0.000653919,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138569663232,0.001,-0.680607,-0.680607,-0.680643,0.000653899,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138570663168,0.001,-0.680607,-0.680607,-0.680643,0.00065388,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138571663104,0.001,-0.680607,-0.680607,-0.680643,0.000653862,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138572663040,0.001,-0.680607,-0.680607,-0.680643,0.000653844,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138573662976,0.001,-0.680607,-0.680607,-0.680643,0.000653828,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138574662912,0.001,-0.680607,-0.680607,-0.680643,0.000653811,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138575662848,0.001,-0.680607,-0.680607,-0.680643,0.000653795,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138576662784,0.001,-0.680607,-0.680607,-0.680643,0.00065378,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138577662720,0.001,-0.680607,-0.680607,-0.680643,0.000653766,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138578662656,0.001,-0.680607,-0.680607,-0.680643,0.000653752,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138579662592,0.001,-0.680607,-0.680607,-0.680643,0.000653738,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138580662528,0.001,-0.680607,-0.680607,-0.680643,0.000653725,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138581662464,0.001,-0.680607,-0.680607,-0.680643,0.000653712,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138582662400,0.001,-0.680607,-0.680607,-0.680643,0.0006537,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138583662336,0.001,-0.680607,-0.680607,-0.680642,0.000653688,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138584662272,0.001,-0.680607,-0.680607,-0.680642,0.000653677,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138585662208,0.001,-0.680607,-0.680607,-0.680642,0.000653666,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138586662144,0.001,-0.680607,-0.680607,-0.680642,0.000653655,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138587662080,0.001,-0.680607,-0.680607,-0.680642,0.000653645,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138588662016,0.001,-0.680607,-0.680607,-0.680642,0.000653635,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138589661952,0.001,0,0,-0.680642,0.000669307,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138590661888,0.001,-0.680607,-0.680607,-0.680642,0.000668562,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138591661824,0.001,-0.680607,-0.680607,-0.680642,0.000667853,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138592661760,0.001,-0.680607,-0.680607,-0.680642,0.000667177,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138593661696,0.001,-0.680607,-0.680607,-0.680642,0.000666533,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138594661632,0.001,-0.680607,-0.680607,-0.680642,0.000665919,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138595661568,0.001,-0.680607,-0.680607,-0.680642,0.000665334,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138596661504,0.001,-0.680607,-0.680607,-0.680642,0.000664776,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138597661440,0.001,-0.680607,-0.680607,-0.680641,0.000664245,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138598661376,0.001,-0.680607,-0.680607,-0.680641,0.000663738,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138599661312,0.001,-0.680607,-0.680607,-0.680641,0.000663255,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138600661248,0.001,-0.680607,-0.680607,-0.680641,0.000662795,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138601661184,0.001,-0.680607,-0.680607,-0.680641,0.000662356,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138602661120,0.001,-0.680607,-0.680607,-0.680641,0.000661937,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138603661056,0.001,-0.680607,-0.680607,-0.680641,0.000661538,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138604660992,0.001,-0.680607,-0.680607,-0.680641,0.000661157,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138605660928,0.001,-0.680607,-0.680607,-0.680641,0.000660794,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138606660864,0.001,-0.680607,-0.680607,-0.680641,0.000660448,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138607660800,0.001,-0.680607,-0.680607,-0.680641,0.000660119,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138608660736,0.001,-0.680607,-0.680607,-0.680641,0.000659804,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138609660672,0.001,-0.680607,-0.680607,-0.680641,0.000659504,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138610660608,0.001,-0.680607,-0.680607,-0.680641,0.000659217,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138611660544,0.001,-0.680607,-0.680607,-0.680641,0.000658944,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138612660480,0.001,-0.680607,-0.680607,-0.680641,0.000658684,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138613660416,0.001,-0.680607,-0.680607,-0.680641,0.000658435,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138614660352,0.001,-0.680607,-0.680607,-0.680641,0.000658198,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138615660288,0.001,-0.680607,-0.680607,-0.680641,0.000657972,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138616660224,0.001,-0.680607,-0.680607,-0.680641,0.000657757,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138617660160,0.001,-0.680607,-0.680607,-0.680641,0.000657551,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138618660096,0.001,-0.680607,-0.680607,-0.680641,0.000657354,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138619660032,0.001,-0.680607,-0.680607,-0.680641,0.000657167,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138620659968,0.001,-0.680607,-0.680607,-0.680641,0.000656988,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138621659904,0.001,-0.680607,-0.680607,-0.680641,0.000656818,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138622659840,0.001,-0.680607,-0.680607,-0.680641,0.000656655,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138623659776,0.001,-0.680607,-0.680607,-0.680641,0.000656499,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138624659712,0.001,-0.680607,-0.680607,-0.680641,0.000656351,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138625659648,0.001,-0.680607,-0.680607,-0.680641,0.000656209,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138626659584,0.001,-0.680607,-0.680607,-0.680641,0.000656074,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138627659520,0.001,-0.680607,-0.680607,-0.680641,0.000655945,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138628659456,0.001,-0.680607,-0.680607,-0.680641,0.000655822,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138629659392,0.001,-0.680607,-0.680607,-0.680641,0.000655704,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138630659328,0.001,-0.680607,-0.680607,-0.680641,0.000655592,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138631659264,0.001,-0.680607,-0.680607,-0.680641,0.000655485,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138632659200,0.001,-0.680607,-0.680607,-0.680641,0.000655382,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138633659136,0.001,-0.680607,-0.680607,-0.680641,0.000655284,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138634659072,0.001,-0.680607,-0.680607,-0.68064,0.000655191,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138635659008,0.001,-0.680607,-0.680607,-0.68064,0.000655102,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138636658944,0.001,-0.680607,-0.680607,-0.68064,0.000655016,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138637658880,0.001,-0.680607,-0.680607,-0.68064,0.000654935,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138638658816,0.001,-0.680607,-0.680607,-0.68064,0.000654857,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138639658752,0.001,-0.680607,-0.680607,-0.68064,0.000654783,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138640658688,0.001,-0.680607,-0.680607,-0.68064,0.000654712,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138641658624,0.001,-0.680607,-0.680607,-0.68064,0.000654644,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138642658560,0.001,-0.680607,-0.680607,-0.68064,0.000654579,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138643658496,0.001,-0.680607,-0.680607,-0.68064,0.000654517,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138644658432,0.001,-0.680607,-0.680607,-0.68064,0.000654457,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138645658368,0.001,-0.680607,-0.680607,-0.68064,0.0006544,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138646658304,0.001,-0.680607,-0.680607,-0.68064,0.000654346,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138647658240,0.001,-0.680607,-0.680607,-0.68064,0.000654294,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138648658176,0.001,-0.680607,-0.680607,-0.68064,0.000654244,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138649658112,0.001,-0.680607,-0.680607,-0.68064,0.000654197,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138650658048,0.001,-0.680607,-0.680607,-0.68064,0.000654151,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138651657984,0.001,-0.680607,-0.680607,-0.68064,0.000654108,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138652657920,0.001,-0.680607,-0.680607,-0.68064,0.000654066,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138653657856,0.001,-0.680607,-0.680607,-0.68064,0.000654026,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138654657792,0.001,-0.680607,-0.680607,-0.68064,0.000653988,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138655657728,0.001,-0.680607,-0.680607,-0.68064,0.000653951,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138656657664,0.001,-0.680607,-0.680607,-0.68064,0.000653916,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138657657600,0.001,-0.680607,-0.680607,-0.68064,0.000653883,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138658657536,0.001,-0.680607,-0.680607,-0.68064,0.00065385,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138659657472,0.001,-0.680607,-0.680607,-0.68064,0.00065382,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138660657408,0.001,-0.680607,-0.680607,-0.68064,0.00065379,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138661657344,0.001,-0.680607,-0.680607,-0.68064,0.000653762,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138662657280,0.001,-0.680607,-0.680607,-0.68064,0.000653734,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138663657216,0.001,-0.680607,-0.680607,-0.68064,0.000653708,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138664657152,0.001,-0.680607,-0.680607,-0.68064,0.000653683,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138665657088,0.001,-0.680607,-0.680607,-0.680639,0.000653659,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138666657024,0.001,-0.680607,-0.680607,-0.680639,0.000653636,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138667656960,0.001,-0.680607,-0.680607,-0.680639,0.000653614,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138668656896,0.001,-0.680607,-0.680607,-0.680639,0.000653593,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138669656832,0.001,-0.680607,-0.680607,-0.680639,0.000653572,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138670656768,0.001,-0.680607,-0.680607,-0.680639,0.000653552,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138671656704,0.001,-0.680607,-0.680607,-0.680639,0.000653533,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138672656640,0.001,-0.680607,-0.680607,-0.680639,0.000653515,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138673656576,0.001,-0.680607,-0.680607,-0.680639,0.000653498,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138674656512,0.001,-0.680607,-0.680607,-0.680639,0.000653481,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138675656448,0.001,-0.680607,-0.680607,-0.680639,0.000653464,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138676656384,0.001,-0.680607,-0.680607,-0.680639,0.000653449,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138677656320,0.001,-0.680607,-0.680607,-0.680639,0.000653434,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138678656256,0.001,-0.680607,-0.680607,-0.680639,0.000653419,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138679656192,0.001,-0.680607,-0.680607,-0.680639,0.000653405,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138680656128,0.001,-0.680607,-0.680607,-0.680639,0.000653391,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138681656064,0.001,-0.680607,-0.680607,-0.680639,0.000653378,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138682656000,0.001,-0.680607,-0.680607,-0.680639,0.000653366,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138683655936,0.001,-0.680607,-0.680607,-0.680639,0.000653353,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138684655872,0.001,-0.680607,-0.680607,-0.680639,0.000653342,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138685655808,0.001,-0.680607,-0.680607,-0.680639,0.00065333,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138686655744,0.001,-0.680607,-0.680607,-0.680639,0.000653319,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138687655680,0.001,-0.680607,-0.680607,-0.680639,0.000653309,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138688655616,0.001,-0.680607,-0.680607,-0.680639,0.000653298,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138689655552,0.001,-0.680607,-0.680607,-0.680639,0.000653288,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138690655488,0.001,-0.680607,-0.680607,-0.680639,0.000653278,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138691655424,0.001,-0.680607,-0.680607,-0.680639,0.000653269,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138692655360,0.001,0,0,-0.680638,0.000668934,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138693655296,0.001,-0.680607,-0.680607,-0.680638,0.00066819,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138694655232,0.001,-0.680607,-0.680607,-0.680638,0.000667482,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138695655168,0.001,-0.680607,-0.680607,-0.680638,0.000666807,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138696655104,0.001,-0.680607,-0.680607,-0.680638,0.000666163,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138697655040,0.001,-0.680607,-0.680607,-0.680638,0.00066555,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138698654976,0.001,-0.680607,-0.680607,-0.680638,0.000664966,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138699654912,0.001,-0.680607,-0.680607,-0.680638,0.000664409,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138700654848,0.001,-0.680607,-0.680607,-0.680638,0.000663878,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138701654784,0.001,-0.680607,-0.680607,-0.680638,0.000663372,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138702654720,0.001,-0.680607,-0.680607,-0.680638,0.00066289,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138703654656,0.001,-0.680607,-0.680607,-0.680638,0.00066243,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138704654592,0.001,-0.680607,-0.680607,-0.680638,0.000661991,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138705654528,0.001,-0.680607,-0.680607,-0.680638,0.000661573,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138706654464,0.001,-0.680607,-0.680607,-0.680638,0.000661175,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138707654400,0.001,-0.680607,-0.680607,-0.680638,0.000660795,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138708654336,0.001,-0.680607,-0.680607,-0.680638,0.000660432,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138709654272,0.001,-0.680607,-0.680607,-0.680638,0.000660087,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138710654208,0.001,-0.680607,-0.680607,-0.680638,0.000659757,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138711654144,0.001,-0.680607,-0.680607,-0.680638,0.000659443,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138712654080,0.001,-0.680607,-0.680607,-0.680637,0.000659143,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138713654016,0.001,-0.680607,-0.680607,-0.680637,0.000658857,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138714653952,0.001,-0.680607,-0.680607,-0.680637,0.000658584,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138715653888,0.001,-0.680607,-0.680607,-0.680637,0.000658324,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138716653824,0.001,-0.680607,-0.680607,-0.680637,0.000658076,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138717653760,0.001,-0.680607,-0.680607,-0.680637,0.00065784,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138718653696,0.001,-0.680607,-0.680607,-0.680637,0.000657614,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138719653632,0.001,-0.680607,-0.680607,-0.680637,0.000657398,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138720653568,0.001,-0.680607,-0.680607,-0.680637,0.000657193,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138721653504,0.001,-0.680607,-0.680607,-0.680637,0.000656997,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120138722653440,0.001,-0.680607,-0.680607,-0.680637,0.000656809,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
