timestamp_ns,dt,raw_baro_alt,gps_alt,ekf_alt,ekf_vel_z,pid_target,pid_out_throttle
1782738230120176896,0.000125,0,0,77.8438,6.09629,100,0.84
1782738230120301824,0.000125,0,0,77.8445,6.0963,100,0.84
1782738230120426752,0.000125,0,0,77.8453,6.0963,100,0.84
1782738230120551680,0.000125,0,0,77.846,6.0963,100,0.84
1782738230120676608,0.000125,0,0,77.8468,6.0963,100,0.84
1782738230120801536,0.000125,0,0,77.8476,6.0963,100,0.84
1782738230120926464,0.000125,0,0,77.8483,6.0963,100,0.84
1782738230121051392,0.000125,0,0,77.8491,6.0963,100,0.84
1782738230121176320,0.000125,0,0,77.8498,6.0963,100,0.84
1782738230121301248,0.000125,0,0,77.8506,6.0963,100,0.84
1782738230121426176,0.000125,0,0,77.8514,6.0963,100,0.84
1782738230121551104,0.000125,0,0,77.8521,6.0963,100,0.84
1782738230121676032,0.000125,0,0,77.8529,6.0963,100,0.84
1782738230121800960,0.000125,0,0,77.8537,6.0963,100,0.84
1782738230121925888,0.000125,0,0,77.8544,6.0963,100,0.84
1782738230122050816,0.000125,0,0,77.8552,6.0963,100,0.84
1782738230122175744,0.000125,0,0,77.8559,6.0963,100,0.84
1782738230122300672,0.000125,0,0,77.8567,6.0963,100,0.84
1782738230122425600,0.000125,0,0,77.8575,6.0963,100,0.84
1782738230122550528,0.000125,0,0,77.8582,6.09631,100,0.84
