timestamp_ns,dt,raw_baro_alt,gps_alt,ekf_alt,ekf_vel_z,pid_target,pid_out_throttle
1782475489587088300,0.00075,-0.679513,-0.679513,-0.679497,-9.3674e-08,0,0.5
1782475489587838300,0.00075,-0.679513,-0.679513,-0.679497,-9.38106e-08,0,0.5
1782475489588588300,0.00075,-0.679513,-0.679513,-0.679497,-9.39427e-08,0,0.5
1782475489589338300,0.00075,-0.679513,-0.679513,-0.679497,-9.40702e-08,0,0.5
1782475489590088300,0.00075,-0.679513,-0.679513,-0.679497,-9.41933e-08,0,0.5
1782475489590838300,0.00075,-0.679513,-0.679513,-0.679497,-9.43118e-08,0,0.5
1782475489591588300,0.00075,-0.679513,-0.679513,-0.679497,-9.44259e-08,0,0.5
1782475489592463300,0.000875,-0.679513,-0.679513,-0.679497,-9.44146e-08,0,0.5
1782475489593213300,0.00075,-0.679513,-0.679513,-0.679497,-9.45256e-08,0,0.5
1782475489593838300,0.000625,-0.679513,-0.679513,-0.679497,-9.47532e-08,0,0.5
1782475489594838300,0.001,-0.679513,-0.679513,-0.679497,-9.46074e-08,0,0.5
1782475489595838300,0.001,-0.679513,-0.679513,-0.679497,-9.44687e-08,0,0.5
1782475489596588300,0.00075,-0.679513,-0.679513,-0.679497,-9.45792e-08,0,0.5
1782475489597588300,0.001,-0.679513,-0.679513,-0.679497,-9.44429e-08,0,0.5
1782475489598588300,0.001,-0.679513,-0.679513,-0.679497,-9.43137e-08,0,0.5
1782475489599213300,0.000625,-0.679513,-0.679513,-0.679497,-9.45543e-08,0,0.5
1782475489599963300,0.00075,-0.679513,-0.679513,-0.679497,-9.46634e-08,0,0.5
1782475489600838300,0.000875,-0.679513,-0.679513,-0.679497,-9.46467e-08,0,0.5
1782475489601838300,0.001,-0.679513,-0.679513,-0.679497,-9.45099e-08,0,0.5
1782475489602963300,0.001125,-0.679513,-0.679513,-0.679497,-9.4259e-08,0,0.5
1782475489603838300,0.000875,-0.679513,-0.679513,-0.679497,-9.42627e-08,0,0.5
1782475489604713300,0.000875,-0.679513,-0.679513,-0.679497,-9.42671e-08,0,0.5
1782475489605338300,0.000625,-0.679513,-0.679513,-0.679497,-9.45142e-08,0,0.5
1782475489606088300,0.00075,-0.679513,-0.679513,-0.679497,-9.46295e-08,0,0.5
1782475489607088300,0.001,-0.679513,-0.679513,-0.679497,-9.44975e-08,0,0.5
1782475489607963300,0.000875,-0.679513,-0.679513,-0.679497,-9.44932e-08,0,0.5
1782475489608963300,0.001,-0.679513,-0.679513,-0.679497,-9.43686e-08,0,0.5
1782475489609713300,0.00075,-0.679513,-0.679513,-0.679497,-9.44924e-08,0,0.5
