idx,sim_ts_ns,wall_us,read_us,interarrival_us,jitter_us,sim_dt_us
6068,1782476967834213300,7.80389e+06,0.5,1000.2,0.2,1000
6069,1782476967835213300,7.80489e+06,0.5,999.8,0,1000
6070,1782476967836213300,7.80589e+06,0.6,1000,0,1000
6071,1782476967837213300,7.80689e+06,0.9,1000,0,1000
6072,1782476967838213300,7.80789e+06,2.1,1000,0,1000
6073,1782476967839213300,7.80889e+06,0.7,1000,0,1000
6074,1782476967840213300,7.80989e+06,0.4,1000,0,1000
6075,1782476967841213300,7.81089e+06,0.6,1000,0,1000
6076,1782476967842213300,7.81189e+06,0.6,1000,0,1000
6077,1782476967843213300,7.81289e+06,1.7,1000,0,1000
6078,1782476967844213300,7.81389e+06,0.6,1000,0,1000
6079,1782476967844838300,7.81489e+06,0.8,1000,0,625
6080,1782476967845838300,7.81589e+06,0.6,1000,0,1000
6081,1782476967846838300,7.81689e+06,0.7,1000,0,1000
6082,1782476967847838300,7.81789e+06,1.2,1000,0,1000
6083,1782476967848838300,7.81889e+06,1.3,1000,0,1000
6084,1782476967849838300,7.81989e+06,0.5,1000,0,1000
6085,1782476967850838300,7.82089e+06,0.8,1000,0,1000
6086,1782476967851838300,7.82189e+06,0.7,1000,0,1000
6087,1782476967852838300,7.82289e+06,0.7,1000,0,1000
6088,1782476967853838300,7.8239e+06,0.8,1009.8,9.8,1000
6089,1782476967854838300,7.82489e+06,0.9,990.2,0,1000
6090,1782476967855963300,7.826e+06,1.1,1112.1,112.1,1125
6091,1782476967856838300,7.82692e+06,0.7,922.9,35,875
6092,1782476967857838300,7.8279e+06,0.7,977.3,12.3,1000
6093,1782476967858713300,7.82889e+06,2.3,987.7,0,875
6094,1782476967859713300,7.82989e+06,0.6,1000,0,1000
6095,1782476967860838300,7.83099e+06,1.6,1106.8,106.8,1125
6096,1782476967861838300,7.83202e+06,0.5,1028.7,135.5,1000
6097,1782476967862838300,7.833e+06,1,982.1,117.6,1000
6098,1782476967863838300,7.83398e+06,0.9,975.1,92.7,1000
6099,1782476967864713300,7.83494e+06,0.7,956.9,49.6,875
6100,1782476967865713300,7.83589e+06,0.7,953.1,2.7,1000
6101,1782476967866463300,7.83689e+06,0.6,997.3,0,750
6102,1782476967866963300,7.86689e+06,1.8,30000,0,500
6103,1782476967867963300,7.86789e+06,0.6,1000,0,1000
6104,1782476967868963300,7.86889e+06,1,1000,0,1000
6105,1782476967869963300,7.86989e+06,0.8,1000,0,1000
6106,1782476967870963300,7.87089e+06,1.8,1000,0,1000
6107,1782476967872338300,7.87235e+06,0.7,1458.9,458.9,1375
6108,1782476967873338300,7.87326e+06,0.6,917.1,376,1000
6109,1782476967874088300,7.87411e+06,0.5,848.5,224.5,750
6110,1782476967875088300,7.87511e+06,0.7,994.2,218.7,1000
6111,1782476967876088300,7.87606e+06,1,955,173.7,1000
6112,1782476967877088300,7.87714e+06,1.4,1080.9,254.6,1000
6113,1782476967878088300,7.87808e+06,0.4,940,194.6,1000
6114,1782476967878838300,7.87889e+06,1,805.4,0,750
6115,1782476967879838300,7.87989e+06,0.7,1000,0,1000
6116,1782476967880838300,7.88089e+06,0.6,1000,0,1000
6117,1782476967881838300,7.88189e+06,0.7,1000,0,1000
6118,1782476967882838300,7.88289e+06,0.7,1000,0,1000
6119,1782476967883838300,7.88389e+06,1.1,1000,0,1000
6120,1782476967884838300,7.88489e+06,0.4,1000,0,1000
6121,1782476967885838300,7.88589e+06,0.5,1000,0,1000
6122,1782476967886838300,7.88689e+06,0.4,1000,0,1000
6123,1782476967887838300,7.88789e+06,0.5,1000,0,1000
6124,1782476967888838300,7.88889e+06,0.8,1000,0,1000
6125,1782476967889838300,7.88989e+06,0.5,1000,0,1000
6126,1782476967890838300,7.89089e+06,0.6,1000,0,1000
6127,1782476967891838300,7.89189e+06,0.5,1000,0,1000
6128,1782476967892838300,7.89289e+06,1.3,1000,0,1000
6129,1782476967893838300,7.89389e+06,0.8,1000,0,1000
6130,1782476967894838300,7.89489e+06,1.2,1000,0,1000
6131,1782476967895838300,7.89589e+06,0.5,1000,0,1000
6132,1782476967896838300,7.89689e+06,1.4,1000,0,1000
6133,1782476967897838300,7.89789e+06,0.9,1000,0,1000
6134,1782476967898838300,7.89889e+06,0.5,1000.1,0.1,1000
6135,1782476967899838300,7.89989e+06,0.6,999.9,0,1000
6136,1782476967900838300,7.90089e+06,0.5,1000,0,1000
6137,1782476967901838300,7.90189e+06,0.4,1000,0,1000
6138,1782476967902838300,7.90289e+06,0.5,1000,0,1000
6139,1782476967903838300,7.90389e+06,0.6,1000,0,1000
6140,1782476967904838300,7.90489e+06,0.5,1000,0,1000
6141,1782476967905838300,7.90589e+06,0.6,1000,0,1000
6142,1782476967906838300,7.90689e+06,1,1001.7,1.7,1000
6143,1782476967907838300,7.90789e+06,1.1,998.3,0,1000
6144,1782476967908838300,7.90889e+06,1,1000,0,1000
6145,1782476967909838300,7.90989e+06,0.5,1000,0,1000
6146,1782476967910838300,7.91089e+06,0.8,1000,0,1000
6147,1782476967911838300,7.91189e+06,0.8,1000,0,1000
6148,1782476967912838300,7.91289e+06,0.7,1000,0,1000
6149,1782476967913838300,7.91389e+06,0.6,1000,0,1000
6150,1782476967914838300,7.91489e+06,0.4,1000,0,1000
6151,1782476967915838300,7.91589e+06,0.5,1000,0,1000
6152,1782476967916838300,7.91689e+06,2.1,1000,0,1000
6153,1782476967917838300,7.91789e+06,0.6,1000,0,1000
6154,1782476967918838300,7.91889e+06,1,1000,0,1000
6155,1782476967919838300,7.91989e+06,0.7,1000,0,1000
6156,1782476967920838300,7.92089e+06,0.7,1000,0,1000
6157,1782476967921838300,7.92189e+06,0.5,1000,0,1000
6158,1782476967922838300,7.92289e+06,0.7,1000,0,1000
6159,1782476967923838300,7.92389e+06,1,1000,0,1000
6160,1782476967924838300,7.92489e+06,2.7,1000,0,1000
6161,1782476967925838300,7.92593e+06,1.3,1043.1,43.1,1000
6162,1782476967926838300,7.92689e+06,0.5,956.9,0,1000
6163,1782476967927838300,7.92789e+06,0.6,1000,0,1000
6164,1782476967928838300,7.92889e+06,0.7,1000,0,1000
6165,1782476967929838300,7.92989e+06,0.7,1000,0,1000
6166,1782476967930838300,7.93089e+06,0.6,1000,0,1000
6167,1782476967931838300,7.93189e+06,1.9,1000,0,1000
6168,1782476967932838300,7.93289e+06,0.7,1000,0,1000
6169,1782476967933838300,7.93389e+06,0.5,1000,0,1000
6170,1782476967934838300,7.93489e+06,0.6,1000,0,1000
6171,1782476967935838300,7.93589e+06,0.7,1000,0,1000
6172,1782476967936838300,7.93689e+06,0.5,1000,0,1000
6173,1782476967937838300,7.93789e+06,0.5,1000,0,1000
6174,1782476967938838300,7.93889e+06,0.8,1000,0,1000
6175,1782476967940088300,7.94035e+06,1.5,1465.4,465.4,1250
6176,1782476967941463300,7.94169e+06,1.4,1342.3,807.7,1375
6177,1782476967942588300,7.94282e+06,0.7,1124.6,932.3,1125
6178,1782476967943338300,7.94355e+06,0.7,734.3,666.6,750
6179,1782476967943963300,7.94429e+06,0.3,734.2,400.8,625
6180,1782476967944713300,7.94495e+06,0.7,658.2,59,750
6181,1782476967945588300,7.94589e+06,0.7,941,0,875
6182,1782476967946588300,7.94689e+06,1.1,1000,0,1000
6183,1782476967947588300,7.94789e+06,1,1000,0,1000
6184,1782476967948588300,7.94889e+06,0.8,1000,0,1000
6185,1782476967949588300,7.94989e+06,1,1000,0,1000
6186,1782476967950588300,7.95089e+06,0.9,1000,0,1000
6187,1782476967951588300,7.95189e+06,0.5,1000,0,1000
6188,1782476967952588300,7.95289e+06,0.6,1000,0,1000
6189,1782476967953588300,7.95389e+06,0.8,1000,0,1000
6190,1782476967954588300,7.95489e+06,0.8,1000,0,1000
6191,1782476967955588300,7.95589e+06,1.1,1000,0,1000
6192,1782476967956588300,7.95689e+06,0.8,1000,0,1000
6193,1782476967957588300,7.95789e+06,0.8,1000,0,1000
6194,1782476967958588300,7.95889e+06,0.8,1000,0,1000
6195,1782476967959588300,7.95989e+06,0.6,1000,0,1000
6196,1782476967960588300,7.96089e+06,0.6,1000,0,1000
6197,1782476967961463300,7.96189e+06,0.7,1000,0,875
6198,1782476967962463300,7.96289e+06,0.5,1000,0,1000
6199,1782476967963463300,7.96389e+06,0.5,1000,0,1000
6200,1782476967964463300,7.96489e+06,0.5,1000,0,1000
6201,1782476967965463300,7.96589e+06,0.6,1000,0,1000
6202,1782476967966463300,7.96689e+06,0.7,1000,0,1000
6203,1782476967966588300,7.96789e+06,0.2,1000,0,125
6204,1782476967966963300,7.99689e+06,2.7,29000,0,375
6205,1782476967967963300,7.99789e+06,0.6,1000,0,1000
6206,1782476967968963300,7.99889e+06,0.8,1000,0,1000
6207,1782476967969963300,7.99989e+06,0.5,1000,0,1000
6208,1782476967970713300,8.00089e+06,0.9,1000,0,750
6209,1782476967971838300,8.00189e+06,0.8,1000,0,1125
6210,1782476967972838300,8.00289e+06,0.5,1000,0,1000
6211,1782476967973713300,8.00389e+06,1.9,1000,0,875
6212,1782476967974713300,8.00489e+06,0.4,1000,0,1000
6213,1782476967975713300,8.00589e+06,0.5,1000.3,0.3,1000
6214,1782476967976713300,8.00689e+06,0.8,999.7,0,1000
6215,1782476967977713300,8.00789e+06,0.6,1000,0,1000
6216,1782476967978713300,8.00889e+06,0.9,1000,0,1000
6217,1782476967979713300,8.00989e+06,0.5,1000,0,1000
6218,1782476967980713300,8.01089e+06,0.5,1000,0,1000
6219,1782476967981713300,8.01189e+06,0.6,1000,0,1000
6220,1782476967982713300,8.01289e+06,0.5,1000,0,1000
6221,1782476967983713300,8.01389e+06,0.6,1000,0,1000
6222,1782476967984713300,8.01489e+06,0.5,1000,0,1000
6223,1782476967985588300,8.01589e+06,1.2,1000,0,875
6224,1782476967986588300,8.01689e+06,0.7,1000,0,1000
6225,1782476967987588300,8.01789e+06,0.5,1000,0,1000
6226,1782476967988463300,8.01889e+06,0.5,1000,0,875
6227,1782476967989463300,8.01989e+06,0.6,1000,0,1000
6228,1782476967990463300,8.02089e+06,0.6,1000,0,1000
6229,1782476967991463300,8.02189e+06,0.6,1000,0,1000
6230,1782476967992463300,8.02289e+06,0.7,1000,0,1000
6231,1782476967993463300,8.02389e+06,0.7,1000,0,1000
6232,1782476967994463300,8.02489e+06,0.7,1000,0,1000
6233,1782476967995463300,8.02589e+06,0.6,1000,0,1000
6234,1782476967996463300,8.02689e+06,0.8,1000,0,1000
6235,1782476967997463300,8.02789e+06,0.6,1000,0,1000
6236,1782476967998463300,8.02889e+06,0.5,1000,0,1000
6237,1782476967999463300,8.02989e+06,0.7,1000,0,1000
6238,1782476968000463300,8.03089e+06,0.5,1000,0,1000
6239,1782476968001213300,8.03189e+06,0.6,1000,0,750
6240,1782476968002213300,8.03289e+06,0.5,1000,0,1000
6241,1782476968003213300,8.03389e+06,0.6,1000,0,1000
6242,1782476968004213300,8.03489e+06,0.7,1000,0,1000
6243,1782476968005213300,8.03589e+06,0.5,1000,0,1000
6244,1782476968006213300,8.03689e+06,0.5,1000,0,1000
6245,1782476968007213300,8.03789e+06,0.5,1000,0,1000
6246,1782476968008213300,8.03889e+06,0.5,1000,0,1000
6247,1782476968009213300,8.03989e+06,2.2,1000,0,1000
6248,1782476968010213300,8.04089e+06,0.7,1000,0,1000
6249,1782476968011213300,8.04189e+06,1.1,1000,0,1000
6250,1782476968012213300,8.04289e+06,0.5,1000,0,1000
6251,1782476968013213300,8.04389e+06,0.5,1000,0,1000
6252,1782476968014213300,8.04489e+06,0.5,1000,0,1000
6253,1782476968015213300,8.04589e+06,0.6,1000,0,1000
6254,1782476968016213300,8.04693e+06,1.6,1044.3,44.3,1000
6255,1782476968017338300,8.048e+06,0.6,1069,113.3,1125
6256,1782476968018213300,8.04889e+06,0.7,886.7,0,875
6257,1782476968019213300,8.04989e+06,0.5,1000,0,1000
6258,1782476968020213300,8.05089e+06,0.4,1000,0,1000
6259,1782476968021213300,8.05189e+06,0.7,1000,0,1000
6260,1782476968022213300,8.05289e+06,0.5,1000,0,1000
6261,1782476968023213300,8.05389e+06,0.5,1000,0,1000
6262,1782476968024213300,8.05489e+06,0.6,1000,0,1000
6263,1782476968025213300,8.05589e+06,0.5,1000,0,1000
6264,1782476968026213300,8.05689e+06,3.9,1000,0,1000
6265,1782476968027213300,8.05789e+06,0.4,1000,0,1000
6266,1782476968028213300,8.05889e+06,0.8,1000,0,1000
6267,1782476968029213300,8.05989e+06,0.7,1000,0,1000
6268,1782476968030213300,8.06089e+06,0.8,1000,0,1000
6269,1782476968031213300,8.06189e+06,1.5,1000,0,1000
6270,1782476968032088300,8.06289e+06,0.8,1000,0,875
6271,1782476968033088300,8.06389e+06,0.7,1000,0,1000
6272,1782476968034088300,8.0649e+06,1.4,1015.2,15.2,1000
6273,1782476968034963300,8.06589e+06,0.6,984.8,0,875
6274,1782476968035963300,8.06689e+06,0.7,1000,0,1000
6275,1782476968036963300,8.06789e+06,0.7,1000,0,1000
6276,1782476968037963300,8.06889e+06,0.5,1000,0,1000
6277,1782476968038963300,8.06989e+06,0.7,1000,0,1000
6278,1782476968039963300,8.07089e+06,0.5,1000,0,1000
6279,1782476968040963300,8.07189e+06,1.1,1000,0,1000
6280,1782476968041963300,8.07289e+06,0.9,1000,0,1000
6281,1782476968042963300,8.07389e+06,1.1,1000,0,1000
6282,1782476968044088300,8.0749e+06,0.9,1016.2,16.2,1125
6283,1782476968044963300,8.07589e+06,0.4,983.8,0,875
6284,1782476968045963300,8.07689e+06,1,1000,0,1000
6285,1782476968046963300,8.07789e+06,0.7,1000,0,1000
6286,1782476968048088300,8.07889e+06,46.9,1000,0,1125
6287,1782476968048963300,8.07989e+06,0.6,1000.1,0.1,875
6288,1782476968049963300,8.08089e+06,0.7,999.9,0,1000
6289,1782476968050963300,8.08189e+06,1.1,1000,0,1000
6290,1782476968051963300,8.08289e+06,0.7,1000,0,1000
6291,1782476968052963300,8.08389e+06,0.6,1000,0,1000
6292,1782476968053963300,8.08489e+06,0.6,1000,0,1000
6293,1782476968054963300,8.08589e+06,0.5,1000,0,1000
6294,1782476968055963300,8.08689e+06,0.8,1000,0,1000
6295,1782476968056963300,8.08789e+06,0.5,1000,0,1000
6296,1782476968057963300,8.08889e+06,0.7,1000,0,1000
6297,1782476968058963300,8.08989e+06,1.4,1000,0,1000
6298,1782476968059963300,8.09089e+06,5.2,1000,0,1000
6299,1782476968060963300,8.09189e+06,1,1000.2,0.2,1000
6300,1782476968061963300,8.09289e+06,0.4,999.8,0,1000
6301,1782476968062963300,8.09389e+06,0.6,1000,0,1000
6302,1782476968063963300,8.09489e+06,0.7,1000,0,1000
6303,1782476968064963300,8.09589e+06,0.8,1000,0,1000
6304,1782476968065963300,8.09689e+06,0.6,1000,0,1000
6305,1782476968066588300,8.09789e+06,0.5,1000,0,625
6306,1782476968067213300,8.12589e+06,3.4,28000,0,625
6307,1782476968068588300,8.12721e+06,1.7,1323.1,323.1,1375
6308,1782476968069588300,8.12821e+06,0.7,998.4,321.5,1000
6309,1782476968070463300,8.12915e+06,0.8,937,258.5,875
6310,1782476968071463300,8.13009e+06,0.9,939.8,198.3,1000
6311,1782476968072463300,8.13103e+06,0.5,949.4,147.7,1000
6312,1782476968073338300,8.13201e+06,0.5,973,120.7,875
6313,1782476968074338300,8.13295e+06,0.5,937.8,58.5,1000
6314,1782476968075213300,8.13389e+06,0.6,941.5,0,875
6315,1782476968076213300,8.13489e+06,0.5,1000,0,1000
6316,1782476968077213300,8.13589e+06,0.4,1000,0,1000
6317,1782476968078213300,8.13689e+06,0.5,1000,0,1000
6318,1782476968079213300,8.13789e+06,0.6,1000,0,1000
6319,1782476968080213300,8.13889e+06,0.4,1000,0,1000
6320,1782476968081213300,8.13989e+06,1.1,1000,0,1000
6321,1782476968082213300,8.14091e+06,0.6,1018.5,18.5,1000
6322,1782476968083338300,8.14205e+06,1,1142.8,161.3,1125
6323,1782476968084338300,8.14303e+06,0.5,981.8,143.1,1000
6324,1782476968085213300,8.14389e+06,0.4,856.9,0,875
6325,1782476968086213300,8.14489e+06,0.7,1000.1,0.1,1000
6326,1782476968087213300,8.14589e+06,0.6,999.9,0,1000
6327,1782476968088213300,8.14689e+06,0.6,1000,0,1000
6328,1782476968089213300,8.14789e+06,0.6,1000,0,1000
6329,1782476968090213300,8.14889e+06,0.5,1000,0,1000
6330,1782476968091213300,8.14989e+06,0.5,1000,0,1000
6331,1782476968092213300,8.15089e+06,0.6,1000,0,1000
6332,1782476968093213300,8.15189e+06,0.5,1000,0,1000
6333,1782476968094213300,8.15289e+06,0.6,1000,0,1000
6334,1782476968095213300,8.15389e+06,0.5,1000,0,1000
6335,1782476968096213300,8.15489e+06,0.6,1000,0,1000
6336,1782476968097213300,8.15589e+06,0.6,1000,0,1000
6337,1782476968098088300,8.15691e+06,1.3,1019.8,19.8,875
6338,1782476968099088300,8.15793e+06,1.1,1023,42.8,1000
6339,1782476968099963300,8.15889e+06,0.5,957.2,0,875
6340,1782476968100963300,8.15989e+06,0.5,1000,0,1000
6341,1782476968101963300,8.16089e+06,0.6,1000,0,1000
6342,1782476968102963300,8.16189e+06,0.9,1000,0,1000
6343,1782476968103963300,8.16289e+06,0.8,1000,0,1000
6344,1782476968104963300,8.16389e+06,0.5,1000,0,1000
6345,1782476968105963300,8.16489e+06,0.6,1000,0,1000
6346,1782476968106963300,8.16589e+06,0.7,1000,0,1000
6347,1782476968107963300,8.16689e+06,0.6,1000,0,1000
6348,1782476968108963300,8.16789e+06,0.5,1000,0,1000
6349,1782476968109963300,8.16889e+06,0.5,1000,0,1000
6350,1782476968110963300,8.16989e+06,0.6,1000,0,1000
6351,1782476968111963300,8.17089e+06,0.5,1000,0,1000
6352,1782476968112838300,8.17189e+06,1,1000,0,875
6353,1782476968113963300,8.17303e+06,0.7,1140.1,140.1,1125
6354,1782476968114963300,8.17396e+06,0.6,936.6,76.7,1000
6355,1782476968115838300,8.17489e+06,0.6,923.3,0,875
6356,1782476968116838300,8.17589e+06,1.3,1000,0,1000
6357,1782476968117838300,8.17689e+06,0.7,1000,0,1000
6358,1782476968118838300,8.17789e+06,3.1,1000,0,1000
6359,1782476968119838300,8.17889e+06,0.4,1000,0,1000
6360,1782476968120838300,8.17989e+06,0.5,1000,0,1000
6361,1782476968121838300,8.18089e+06,0.5,1000,0,1000
6362,1782476968122838300,8.18189e+06,0.6,1000,0,1000
6363,1782476968123838300,8.18289e+06,0.7,1000,0,1000
6364,1782476968124838300,8.18389e+06,0.6,1000,0,1000
6365,1782476968125838300,8.18489e+06,0.6,1000,0,1000
6366,1782476968126838300,8.18589e+06,0.6,1000,0,1000
6367,1782476968127838300,8.18689e+06,2.8,1000,0,1000
6368,1782476968129338300,8.18843e+06,0.8,1538.8,538.8,1500
6369,1782476968130213300,8.18924e+06,0.6,818.6,357.4,875
6370,1782476968130838300,8.18994e+06,0.7,698.3,55.7,625
6371,1782476968131838300,8.19089e+06,0.7,944.3,0,1000
6372,1782476968132838300,8.19189e+06,0.5,1000,0,1000
6373,1782476968133838300,8.19289e+06,0.6,1000,0,1000
6374,1782476968134838300,8.19389e+06,0.4,1000,0,1000
6375,1782476968135838300,8.19489e+06,0.6,1000,0,1000
6376,1782476968136838300,8.19589e+06,0.6,1000,0,1000
6377,1782476968137838300,8.19689e+06,0.5,1000,0,1000
6378,1782476968138838300,8.19789e+06,0.5,1000,0,1000
6379,1782476968139838300,8.19889e+06,0.5,1000,0,1000
6380,1782476968140838300,8.19989e+06,0.7,1000,0,1000
6381,1782476968141838300,8.20089e+06,0.7,1000,0,1000
6382,1782476968142838300,8.20189e+06,1.4,1000,0,1000
6383,1782476968143838300,8.20289e+06,0.8,1000,0,1000
6384,1782476968144838300,8.20389e+06,0.5,1000,0,1000
6385,1782476968145838300,8.20489e+06,0.8,1000,0,1000
6386,1782476968146838300,8.20589e+06,0.5,1000,0,1000
6387,1782476968147838300,8.20689e+06,1.8,1000,0,1000
6388,1782476968148838300,8.20795e+06,0.9,1061.3,61.3,1000
6389,1782476968149588300,8.20889e+06,0.4,938.7,0,750
6390,1782476968150463300,8.20989e+06,0.9,1000,0,875
6391,1782476968151463300,8.21089e+06,0.8,1000,0,1000
6392,1782476968152463300,8.21189e+06,0.5,1000,0,1000
6393,1782476968153463300,8.21289e+06,0.6,1000,0,1000
6394,1782476968154463300,8.21389e+06,0.4,1000,0,1000
6395,1782476968155463300,8.21489e+06,2.3,1000,0,1000
6396,1782476968156463300,8.21589e+06,0.6,1000,0,1000
6397,1782476968157463300,8.21689e+06,0.4,1000,0,1000
6398,1782476968158463300,8.2179e+06,0.6,1010.4,10.4,1000
6399,1782476968159463300,8.21889e+06,0.5,989.6,0,1000
6400,1782476968160463300,8.21989e+06,0.5,1004.2,4.2,1000
6401,1782476968161463300,8.22089e+06,0.7,999.7,3.9,1000
6402,1782476968162463300,8.22189e+06,0.5,1002.4,6.3,1000
6403,1782476968163338300,8.22289e+06,0.9,996,2.3,875
6404,1782476968164338300,8.22391e+06,1.1,1016.6,18.9,1000
6405,1782476968165213300,8.22489e+06,0.6,988,6.9,875
6406,1782476968166213300,8.22589e+06,0.7,997.5,4.4,1000
6407,1782476968166713300,8.22689e+06,0.5,996.9,1.3,500
6408,1782476968167213300,8.25589e+06,1.8,28998.7,0,500
6409,1782476968168213300,8.25689e+06,1,1000,0,1000
6410,1782476968169213300,8.25789e+06,1.2,1000,0,1000
6411,1782476968170213300,8.25889e+06,1.1,1000,0,1000
6412,1782476968171213300,8.25989e+06,0.7,1000,0,1000
6413,1782476968172213300,8.26089e+06,0.5,1000,0,1000
6414,1782476968173213300,8.26189e+06,0.8,1000,0,1000
6415,1782476968174213300,8.26289e+06,0.7,1000,0,1000
6416,1782476968175088300,8.26389e+06,4.1,1000,0,875
6417,1782476968176088300,8.26489e+06,0.6,1000,0,1000
6418,1782476968177088300,8.26589e+06,1.3,1000,0,1000
6419,1782476968178088300,8.26689e+06,0.9,1000,0,1000
6420,1782476968179088300,8.26789e+06,0.6,1000,0,1000
6421,1782476968180088300,8.26889e+06,0.5,1000,0,1000
6422,1782476968181088300,8.26989e+06,0.5,1000,0,1000
6423,1782476968182088300,8.27089e+06,0.7,1000,0,1000
6424,1782476968183088300,8.27189e+06,0.6,1000,0,1000
6425,1782476968184088300,8.27289e+06,0.9,1000,0,1000
6426,1782476968185088300,8.27389e+06,0.6,1000,0,1000
6427,1782476968186088300,8.27489e+06,0.6,1000,0,1000
6428,1782476968187088300,8.27589e+06,0.5,1000,0,1000
6429,1782476968188088300,8.27689e+06,0.7,1000,0,1000
6430,1782476968189088300,8.27789e+06,0.7,1000,0,1000
6431,1782476968190088300,8.27889e+06,0.5,1000,0,1000
6432,1782476968191088300,8.28e+06,1.9,1108.5,108.5,1000
6433,1782476968192088300,8.28089e+06,0.6,891.5,0,1000
6434,1782476968193088300,8.28189e+06,1.6,1000,0,1000
6435,1782476968194088300,8.28289e+06,0.7,1000,0,1000
6436,1782476968195088300,8.28389e+06,0.5,1000,0,1000
6437,1782476968196088300,8.28489e+06,0.6,1000,0,1000
6438,1782476968197088300,8.28589e+06,0.6,1000,0,1000
6439,1782476968197963300,8.28689e+06,0.5,1000,0,875
6440,1782476968198963300,8.28789e+06,0.6,1000,0,1000
6441,1782476968199963300,8.28889e+06,0.4,1000,0,1000
6442,1782476968200963300,8.28989e+06,0.9,1000,0,1000
6443,1782476968201963300,8.29089e+06,0.6,1000,0,1000
6444,1782476968202963300,8.29189e+06,0.7,1000.2,0.2,1000
6445,1782476968204088300,8.29298e+06,0.8,1088,88.2,1125
6446,1782476968204963300,8.29389e+06,0.5,914.7,2.9,875
6447,1782476968205963300,8.29489e+06,0.5,997.1,0,1000
6448,1782476968206963300,8.29589e+06,3.1,1000,0,1000
6449,1782476968207963300,8.29689e+06,0.6,1000,0,1000
6450,1782476968208838300,8.29789e+06,0.5,1000,0,875
6451,1782476968209838300,8.29889e+06,1.1,1000,0,1000
6452,1782476968210838300,8.29989e+06,0.8,1000,0,1000
6453,1782476968211838300,8.30089e+06,0.5,1000,0,1000
6454,1782476968212838300,8.30189e+06,0.6,1000,0,1000
6455,1782476968213838300,8.30289e+06,0.5,1000,0,1000
6456,1782476968214838300,8.30389e+06,0.5,1000,0,1000
6457,1782476968215838300,8.30489e+06,0.6,1000,0,1000
6458,1782476968216838300,8.30589e+06,0.5,1000,0,1000
6459,1782476968217838300,8.30689e+06,0.8,1000,0,1000
6460,1782476968218838300,8.30789e+06,0.7,1000,0,1000
6461,1782476968219838300,8.30889e+06,0.5,1000,0,1000
6462,1782476968220838300,8.30989e+06,0.5,1000,0,1000
6463,1782476968221838300,8.31089e+06,0.4,1000,0,1000
6464,1782476968222588300,8.3119e+06,1.2,1010.8,10.8,750
6465,1782476968223588300,8.31289e+06,0.8,989.2,0,1000
6466,1782476968224588300,8.31389e+06,0.5,1000,0,1000
6467,1782476968225588300,8.31489e+06,0.7,1000,0,1000
6468,1782476968226588300,8.31589e+06,0.7,1000,0,1000
6469,1782476968227588300,8.31689e+06,1.1,1000,0,1000
6470,1782476968228588300,8.31789e+06,1,1000,0,1000
6471,1782476968229588300,8.31889e+06,0.4,1000,0,1000
6472,1782476968230588300,8.31989e+06,0.7,1000,0,1000
6473,1782476968231588300,8.32089e+06,0.6,1000,0,1000
6474,1782476968232588300,8.32189e+06,0.8,1000,0,1000
6475,1782476968233588300,8.32289e+06,3.1,1000,0,1000
6476,1782476968234588300,8.32389e+06,0.8,1000,0,1000
6477,1782476968235713300,8.325e+06,0.9,1110.5,110.5,1125
6478,1782476968236713300,8.326e+06,2.2,1004.1,114.6,1000
6479,1782476968237713300,8.32708e+06,0.7,1079.9,194.5,1000
6480,1782476968238713300,8.32806e+06,0.7,978.4,172.9,1000
6481,1782476968239588300,8.32891e+06,0.4,851,23.9,875
6482,1782476968240588300,8.32989e+06,1.1,976.1,0,1000
6483,1782476968241588300,8.33089e+06,0.6,1000,0,1000
6484,1782476968242588300,8.33189e+06,0.7,1000,0,1000
6485,1782476968243588300,8.33289e+06,0.6,1000,0,1000
6486,1782476968244588300,8.33389e+06,0.5,1000,0,1000
6487,1782476968245588300,8.33489e+06,0.6,1000,0,1000
6488,1782476968246588300,8.33589e+06,0.5,1000,0,1000
6489,1782476968247588300,8.33689e+06,0.5,1000,0,1000
6490,1782476968248588300,8.33789e+06,0.5,1000,0,1000
6491,1782476968249463300,8.33889e+06,0.7,1000,0,875
6492,1782476968250463300,8.33989e+06,1.1,1000,0,1000
6493,1782476968251463300,8.34089e+06,1,1000,0,1000
6494,1782476968252463300,8.34195e+06,2.6,1061.3,61.3,1000
6495,1782476968253338300,8.34289e+06,0.5,938.7,0,875
6496,1782476968254338300,8.34389e+06,1.1,1000,0,1000
6497,1782476968255338300,8.34489e+06,0.9,1000,0,1000
6498,1782476968256338300,8.34589e+06,1.4,1000,0,1000
6499,1782476968257338300,8.34689e+06,0.6,1000,0,1000
6500,1782476968258338300,8.34789e+06,0.8,1000,0,1000
6501,1782476968259338300,8.34889e+06,0.5,1000,0,1000
6502,1782476968260338300,8.34989e+06,0.5,1000,0,1000
6503,1782476968261338300,8.35089e+06,0.6,1000,0,1000
6504,1782476968262338300,8.35189e+06,1.6,1000,0,1000
6505,1782476968263338300,8.35289e+06,0.5,1000,0,1000
6506,1782476968264338300,8.35389e+06,1.4,1000,0,1000
6507,1782476968265338300,8.35489e+06,0.5,1000,0,1000
6508,1782476968266338300,8.35589e+06,0.7,1000,0,1000
6509,1782476968266713300,8.35689e+06,0.6,1000,0,375
6510,1782476968267338300,8.38689e+06,2.1,30000,0,625
6511,1782476968268338300,8.38789e+06,0.7,1000,0,1000
