idx,sim_ts_ns,wall_us,read_us,interarrival_us,jitter_us,sim_dt_us
9396,1782475488220088300,9.2476e+06,0.7,1023.2,773.2,1125
9397,1782475488220963300,9.24847e+06,1.2,867.2,617.2,875
9398,1782475488221713300,9.24927e+06,0.4,802.4,552.4,750
9399,1782475488222463300,9.24996e+06,0.5,687.5,437.5,750
9400,1782475488223088300,9.25063e+06,0.4,665.2,415.2,625
9401,1782475488223838300,9.25134e+06,0.5,712,462,750
9402,1782475488224588300,9.25211e+06,1,773.7,523.7,750
9403,1782475488225338300,9.25292e+06,0.9,807.3,557.3,750
9404,1782475488226088300,9.25363e+06,0.6,709.3,459.3,750
9405,1782475488226838300,9.25437e+06,0.4,745.7,495.7,750
9406,1782475488227463300,9.25509e+06,0.7,710.9,460.9,625
9407,1782475488228213300,9.2558e+06,0.6,715.9,465.9,750
9408,1782475488229088300,9.25668e+06,0.8,878.1,628.1,875
9409,1782475488230088300,9.25767e+06,0.4,988.4,738.4,1000
9410,1782475488231088300,9.25867e+06,1.2,998.5,748.5,1000
9411,1782475488232213300,9.25978e+06,0.7,1110.1,860.1,1125
9412,1782475488233338300,9.2609e+06,0.9,1119.3,869.3,1125
9413,1782475488234463300,9.26204e+06,2.7,1141.4,891.4,1125
9414,1782475488235588300,9.26316e+06,2.3,1117.9,867.9,1125
9415,1782475488236713300,9.26427e+06,0.8,1117.2,867.2,1125
9416,1782475488237713300,9.26529e+06,0.9,1020.3,770.3,1000
9417,1782475488238463300,9.26609e+06,0.7,800.3,550.3,750
9418,1782475488239213300,9.26681e+06,0.3,715.6,465.6,750
9419,1782475488239963300,9.26755e+06,0.5,741.1,491.1,750
9420,1782475488240588300,9.26822e+06,0.4,674.7,424.7,625
9421,1782475488241338300,9.26896e+06,0.5,737.8,487.8,750
9422,1782475488242088300,9.26968e+06,0.4,722.7,472.7,750
9423,1782475488242838300,9.2704e+06,0.6,719.6,469.6,750
9424,1782475488243463300,9.27107e+06,0.4,667,417,625
9425,1782475488244213300,9.27178e+06,0.3,706.8,456.8,750
9426,1782475488245088300,9.27303e+06,0.8,1255.7,1005.7,875
9427,1782475488246088300,9.27409e+06,0.8,1060.7,810.7,1000
9428,1782475488246838300,9.27483e+06,1.4,739.6,489.6,750
9429,1782475488247838300,9.27576e+06,1.9,925.6,675.6,1000
9430,1782475488248713300,9.27667e+06,0.6,910.8,660.8,875
9431,1782475488249713300,9.27763e+06,0.4,956.8,706.8,1000
9432,1782475488250588300,9.27853e+06,0.7,906.1,656.1,875
9433,1782475488251338300,9.27928e+06,0.6,748.9,498.9,750
9434,1782475488252088300,9.28005e+06,0.4,772.4,522.4,750
9435,1782475488252838300,9.28073e+06,1.1,679.3,429.3,750
9436,1782475488253588300,9.28157e+06,1.3,831.9,581.9,750
9437,1782475488254463300,9.28245e+06,0.5,886.6,636.6,875
9438,1782475488255338300,9.28326e+06,0.5,810.8,560.8,875
9439,1782475488255963300,9.28396e+06,0.7,694.8,444.8,625
9440,1782475488256838300,9.28481e+06,0.5,847.4,597.4,875
9441,1782475488257588300,9.28558e+06,0.7,776.6,526.6,750
9442,1782475488258338300,9.28634e+06,0.8,761.7,511.7,750
9443,1782475488259213300,9.28723e+06,1.3,889.7,639.7,875
9444,1782475488260338300,9.28845e+06,0.5,1214.6,964.6,1125
9445,1782475488261088300,9.28915e+06,0.6,705.2,455.2,750
9446,1782475488261463300,9.2899e+06,0.2,745.5,495.5,375
9447,1782475488261713300,9.31915e+06,0.1,29255,29005,250
9448,1782475488262713300,9.32021e+06,0.6,1057.1,807.1,1000
9449,1782475488263338300,9.32092e+06,0.8,710.2,460.2,625
9450,1782475488264088300,9.3216e+06,0.6,676.8,426.8,750
9451,1782475488264713300,9.32224e+06,0.3,642.4,392.4,625
9452,1782475488265338300,9.3229e+06,0.4,661.6,411.6,625
9453,1782475488265963300,9.32355e+06,0.9,651.6,401.6,625
9454,1782475488266838300,9.32439e+06,0.4,833.8,583.8,875
9455,1782475488267588300,9.32507e+06,0.6,684.8,434.8,750
9456,1782475488268213300,9.32577e+06,0.6,701.5,451.5,625
9457,1782475488268963300,9.32654e+06,0.9,766.8,516.8,750
9458,1782475488269713300,9.32735e+06,0.4,808.5,558.5,750
9459,1782475488270463300,9.32802e+06,0.6,674.8,424.8,750
9460,1782475488271088300,9.3287e+06,0.5,672.2,422.2,625
9461,1782475488271713300,9.32937e+06,0.4,672.7,422.7,625
9462,1782475488272463300,9.33003e+06,0.6,657,407,750
9463,1782475488273088300,9.33071e+06,0.8,686.9,436.9,625
9464,1782475488273713300,9.33137e+06,0.7,660.6,410.6,625
9465,1782475488274463300,9.33202e+06,0.3,647.8,397.8,750
9466,1782475488275088300,9.33276e+06,0.7,736.2,486.2,625
9467,1782475488276088300,9.3337e+06,0.5,938,688,1000
9468,1782475488276838300,9.33444e+06,0.3,744.2,494.2,750
9469,1782475488277463300,9.33515e+06,0.4,713.3,463.3,625
9470,1782475488278213300,9.33586e+06,0.7,702.6,452.6,750
9471,1782475488278838300,9.33651e+06,0.5,659.3,409.3,625
9472,1782475488279463300,9.33717e+06,0.3,655.5,405.5,625
9473,1782475488280213300,9.33792e+06,1,750,500,750
9474,1782475488281088300,9.33869e+06,0.5,773.7,523.7,875
9475,1782475488281713300,9.33935e+06,0.5,658.6,408.6,625
9476,1782475488282463300,9.34016e+06,0.8,808.8,558.8,750
9477,1782475488283213300,9.34082e+06,0.4,653.7,403.7,750
9478,1782475488283838300,9.34149e+06,0.4,679.8,429.8,625
9479,1782475488284588300,9.34228e+06,0.3,788.6,538.6,750
9480,1782475488285338300,9.34305e+06,0.6,770.2,520.2,750
9481,1782475488286088300,9.34373e+06,0.4,680.7,430.7,750
9482,1782475488286713300,9.34441e+06,0.3,679.5,429.5,625
9483,1782475488287463300,9.34508e+06,0.6,668.2,418.2,750
9484,1782475488288088300,9.34579e+06,0.6,704.3,454.3,625
9485,1782475488288838300,9.34648e+06,0.6,688.9,438.9,750
9486,1782475488289463300,9.34713e+06,0.4,653,403,625
9487,1782475488290088300,9.34776e+06,0.4,636.1,386.1,625
9488,1782475488290713300,9.34842e+06,0.4,654.4,404.4,625
9489,1782475488291463300,9.34911e+06,0.9,690.8,440.8,750
9490,1782475488292088300,9.34991e+06,0.6,803.9,553.9,625
9491,1782475488292963300,9.35076e+06,0.8,842.3,592.3,875
9492,1782475488293713300,9.35146e+06,0.8,706.9,456.9,750
9493,1782475488294338300,9.35216e+06,0.4,696.6,446.6,625
9494,1782475488295088300,9.35284e+06,0.8,681.2,431.2,750
9495,1782475488295713300,9.35349e+06,0.4,651.2,401.2,625
9496,1782475488296338300,9.35417e+06,0.5,675.2,425.2,625
9497,1782475488296963300,9.35484e+06,0.3,670.9,420.9,625
9498,1782475488297838300,9.35563e+06,0.8,794.9,544.9,875
9499,1782475488298463300,9.3563e+06,0.5,669.7,419.7,625
9500,1782475488299088300,9.35697e+06,0.3,663.5,413.5,625
9501,1782475488299838300,9.35772e+06,0.9,758.9,508.9,750
9502,1782475488300588300,9.35847e+06,0.6,742,492,750
9503,1782475488301338300,9.35924e+06,0.6,771.4,521.4,750
9504,1782475488302088300,9.35994e+06,0.3,698.8,448.8,750
9505,1782475488302838300,9.36075e+06,0.9,812.9,562.9,750
9506,1782475488303588300,9.36146e+06,0.8,714,464,750
9507,1782475488304338300,9.36215e+06,0.3,687.3,437.3,750
9508,1782475488304963300,9.36285e+06,0.4,702.7,452.7,625
9509,1782475488305588300,9.36351e+06,0.5,655.6,405.6,625
9510,1782475488306338300,9.36419e+06,0.5,685.3,435.3,750
9511,1782475488307088300,9.36489e+06,0.5,697.1,447.1,750
9512,1782475488308213300,9.36624e+06,1.8,1351.3,1101.3,1125
9513,1782475488309088300,9.36716e+06,0.6,914,664,875
9514,1782475488309713300,9.36783e+06,0.5,673.1,423.1,625
9515,1782475488310463300,9.36853e+06,0.9,702.5,452.5,750
9516,1782475488311213300,9.36925e+06,0.4,720.9,470.9,750
9517,1782475488311838300,9.36991e+06,0.4,658.3,408.3,625
9518,1782475488312588300,9.37061e+06,0.8,700,450,750
9519,1782475488313213300,9.37134e+06,0.4,730.7,480.7,625
9520,1782475488313963300,9.37201e+06,0.7,666.3,416.3,750
9521,1782475488314588300,9.37267e+06,0.7,662.2,412.2,625
9522,1782475488315338300,9.37337e+06,0.5,696.5,446.5,750
9523,1782475488315963300,9.37404e+06,0.6,674.9,424.9,625
9524,1782475488316713300,9.3748e+06,0.4,756.9,506.9,750
9525,1782475488317463300,9.3755e+06,0.8,705.1,455.1,750
9526,1782475488318213300,9.37629e+06,0.6,781.4,531.4,750
9527,1782475488318963300,9.37702e+06,0.6,731.9,481.9,750
9528,1782475488319588300,9.37767e+06,0.3,654,404,625
9529,1782475488320213300,9.37835e+06,0.5,674.9,424.9,625
9530,1782475488320963300,9.37902e+06,0.5,669.6,419.6,750
9531,1782475488321588300,9.37965e+06,0.5,638.1,388.1,625
9532,1782475488322463300,9.38055e+06,1.5,897,647,875
9533,1782475488323588300,9.38169e+06,1.3,1139.2,889.2,1125
9534,1782475488324463300,9.38268e+06,0.8,990.9,740.9,875
9535,1782475488325463300,9.38366e+06,0.9,982.9,732.9,1000
9536,1782475488326338300,9.38454e+06,0.9,873.3,623.3,875
9537,1782475488327088300,9.38527e+06,0.4,736.3,486.3,750
9538,1782475488327963300,9.38609e+06,0.9,813.1,563.1,875
9539,1782475488328713300,9.38688e+06,0.6,788.2,538.2,750
9540,1782475488329463300,9.3876e+06,0.4,722.7,472.7,750
9541,1782475488330088300,9.38832e+06,0.5,722.3,472.3,625
9542,1782475488330838300,9.38901e+06,0.5,686.9,436.9,750
9543,1782475488331463300,9.38967e+06,0.4,666.4,416.4,625
9544,1782475488332088300,9.39032e+06,0.3,650.4,400.4,625
9545,1782475488333088300,9.39125e+06,1.3,921.4,671.4,1000
9546,1782475488334213300,9.39237e+06,1.3,1121.3,871.3,1125
9547,1782475488335213300,9.39335e+06,0.9,986.4,736.4,1000
9548,1782475488335963300,9.39411e+06,0.4,758.5,508.5,750
9549,1782475488336588300,9.39477e+06,0.4,658.6,408.6,625
9550,1782475488337213300,9.39543e+06,0.4,661.7,411.7,625
9551,1782475488338338300,9.39659e+06,3.6,1160,910,1125
9552,1782475488339213300,9.39746e+06,1.3,867.5,617.5,875
9553,1782475488340088300,9.39825e+06,0.7,794.1,544.1,875
9554,1782475488340838300,9.39899e+06,0.6,735.9,485.9,750
9555,1782475488341463300,9.39966e+06,0.4,667.2,417.2,625
9556,1782475488342213300,9.40042e+06,0.3,761.1,511.1,750
9557,1782475488342963300,9.40117e+06,0.9,756.4,506.4,750
9558,1782475488343963300,9.40216e+06,0.6,989.3,739.3,1000
9559,1782475488344713300,9.40301e+06,2.2,846.4,596.4,750
9560,1782475488345713300,9.40395e+06,1.5,941,691,1000
9561,1782475488346463300,9.40476e+06,0.6,804.3,554.3,750
9562,1782475488347338300,9.40564e+06,0.4,889.1,639.1,875
9563,1782475488348088300,9.40638e+06,0.4,735.9,485.9,750
9564,1782475488348838300,9.40714e+06,1,757.8,507.8,750
9565,1782475488349713300,9.40802e+06,0.6,880.5,630.5,875
9566,1782475488350838300,9.4091e+06,1.7,1082.6,832.6,1125
9567,1782475488351838300,9.41007e+06,1.1,969.8,719.8,1000
9568,1782475488352838300,9.41111e+06,0.8,1035.1,785.1,1000
9569,1782475488353963300,9.41231e+06,2.8,1208.7,958.7,1125
9570,1782475488355088300,9.41339e+06,1.5,1079.2,829.2,1125
9571,1782475488356088300,9.41444e+06,2.4,1047.1,797.1,1000
9572,1782475488356963300,9.41532e+06,0.5,882.1,632.1,875
9573,1782475488357713300,9.41605e+06,0.7,731.8,481.8,750
9574,1782475488358463300,9.41679e+06,0.6,739.2,489.2,750
9575,1782475488359213300,9.41756e+06,0.4,767,517,750
9576,1782475488360338300,9.41862e+06,2.3,1057.6,807.6,1125
9577,1782475488361338300,9.41969e+06,1.5,1071.5,821.5,1000
9578,1782475488361588300,9.42071e+06,0.3,1018.3,768.3,250
9579,1782475488361838300,9.44912e+06,0.1,28414.5,28164.5,250
9580,1782475488362588300,9.44991e+06,0.5,787.5,537.5,750
9581,1782475488363338300,9.45063e+06,0.5,724.1,474.1,750
9582,1782475488364088300,9.45142e+06,0.5,780.9,530.9,750
9583,1782475488364713300,9.45212e+06,0.3,704.4,454.4,625
9584,1782475488365463300,9.4528e+06,0.5,681.5,431.5,750
9585,1782475488366213300,9.45358e+06,0.5,779.8,529.8,750
9586,1782475488367088300,9.45445e+06,0.5,866.9,616.9,875
9587,1782475488367713300,9.45513e+06,0.5,677.5,427.5,625
9588,1782475488368463300,9.45578e+06,0.4,653.2,403.2,750
9589,1782475488369088300,9.45647e+06,0.3,695.3,445.3,625
9590,1782475488369838300,9.45717e+06,0.5,699.3,449.3,750
9591,1782475488371338300,9.45871e+06,2,1536.3,1286.3,1500
9592,1782475488372213300,9.45957e+06,0.5,864.4,614.4,875
9593,1782475488372963300,9.46032e+06,1.4,750.8,500.8,750
9594,1782475488373588300,9.46102e+06,0.6,700.1,450.1,625
9595,1782475488374338300,9.4617e+06,0.5,675.2,425.2,750
9596,1782475488374963300,9.46236e+06,0.6,661.5,411.5,625
9597,1782475488375588300,9.46303e+06,0.5,670.1,420.1,625
9598,1782475488376338300,9.46375e+06,0.6,722.2,472.2,750
9599,1782475488376963300,9.46444e+06,0.3,683.6,433.6,625
9600,1782475488377713300,9.4651e+06,0.8,663.2,413.2,750
9601,1782475488378338300,9.46575e+06,0.4,653.3,403.3,625
9602,1782475488378963300,9.4664e+06,0.3,645.4,395.4,625
9603,1782475488379588300,9.46705e+06,0.3,653.3,403.3,625
9604,1782475488380338300,9.46771e+06,0.5,659.4,409.4,750
9605,1782475488380963300,9.46841e+06,1,698.6,448.6,625
9606,1782475488381713300,9.46917e+06,0.3,763.3,513.3,750
9607,1782475488382463300,9.46984e+06,0.5,665.5,415.5,750
9608,1782475488383088300,9.47048e+06,0.4,642.9,392.9,625
9609,1782475488383713300,9.47114e+06,0.4,657.5,407.5,625
9610,1782475488384338300,9.4718e+06,0.4,657.9,407.9,625
9611,1782475488384963300,9.47244e+06,1.4,642.6,392.6,625
9612,1782475488385713300,9.47326e+06,1,818.1,568.1,750
9613,1782475488386588300,9.4741e+06,2.5,841.4,591.4,875
9614,1782475488387588300,9.47505e+06,0.5,954.6,704.6,1000
9615,1782475488388213300,9.47577e+06,0.6,714.5,464.5,625
9616,1782475488389213300,9.47669e+06,1.2,921.2,671.2,1000
9617,1782475488390213300,9.47771e+06,0.6,1016,766,1000
9618,1782475488391213300,9.47874e+06,0.9,1030.5,780.5,1000
9619,1782475488392213300,9.4798e+06,0.6,1059.6,809.6,1000
9620,1782475488393338300,9.48082e+06,0.7,1021.9,771.9,1125
9621,1782475488394213300,9.48179e+06,0.8,972.1,722.1,875
9622,1782475488394963300,9.48245e+06,0.4,655.6,405.6,750
9623,1782475488395588300,9.48314e+06,0.4,690.1,440.1,625
9624,1782475488396213300,9.4838e+06,0.5,664.3,414.3,625
9625,1782475488396963300,9.48454e+06,0.4,737.4,487.4,750
9626,1782475488397838300,9.48539e+06,0.7,855.3,605.3,875
9627,1782475488398588300,9.48609e+06,0.7,695.9,445.9,750
9628,1782475488399213300,9.48674e+06,0.3,655.5,405.5,625
9629,1782475488399963300,9.48747e+06,0.5,725,475,750
9630,1782475488401088300,9.48873e+06,0.8,1261.4,1011.4,1125
9631,1782475488401713300,9.48943e+06,0.4,695.5,445.5,625
9632,1782475488402338300,9.49014e+06,0.5,714.9,464.9,625
9633,1782475488402838300,9.49097e+06,0.7,826.7,576.7,500
9634,1782475488403588300,9.49174e+06,0.6,774.8,524.8,750
9635,1782475488404338300,9.49247e+06,0.5,725.1,475.1,750
9636,1782475488405213300,9.49327e+06,0.9,805.5,555.5,875
9637,1782475488405838300,9.49401e+06,0.6,734,484,625
9638,1782475488406713300,9.49483e+06,1,822.2,572.2,875
9639,1782475488407463300,9.49562e+06,0.6,792.9,542.9,750
9640,1782475488408338300,9.49641e+06,1.3,789.8,539.8,875
9641,1782475488409088300,9.49716e+06,0.7,746,496,750
9642,1782475488409713300,9.49786e+06,0.5,697.7,447.7,625
9643,1782475488410463300,9.49859e+06,2.3,737.2,487.2,750
9644,1782475488411463300,9.49964e+06,1.1,1049.4,799.4,1000
9645,1782475488412213300,9.50032e+06,0.5,675.3,425.3,750
9646,1782475488413088300,9.50123e+06,1.6,910.3,660.3,875
9647,1782475488413838300,9.50197e+06,0.8,744.3,494.3,750
9648,1782475488414588300,9.50277e+06,0.5,797.3,547.3,750
9649,1782475488415463300,9.50363e+06,0.9,861.3,611.3,875
9650,1782475488416213300,9.50444e+06,0.9,807.2,557.2,750
9651,1782475488416963300,9.50527e+06,0.5,834.9,584.9,750
9652,1782475488417963300,9.50627e+06,0.7,992.1,742.1,1000
9653,1782475488418713300,9.50704e+06,1.8,776.5,526.5,750
9654,1782475488419588300,9.50795e+06,0.7,907,657,875
9655,1782475488420713300,9.50905e+06,3,1099.3,849.3,1125
9656,1782475488421838300,9.51014e+06,1.8,1096.8,846.8,1125
9657,1782475488422588300,9.5109e+06,0.6,755.4,505.4,750
9658,1782475488423213300,9.5116e+06,0.6,696.3,446.3,625
9659,1782475488424088300,9.51241e+06,0.6,808.7,558.7,875
9660,1782475488424838300,9.51323e+06,0.6,827.8,577.8,750
9661,1782475488425588300,9.51393e+06,0.6,695,445,750
9662,1782475488426213300,9.51457e+06,0.4,645.6,395.6,625
9663,1782475488426838300,9.51526e+06,0.4,690.5,440.5,625
9664,1782475488427713300,9.51603e+06,1.1,767.9,517.9,875
9665,1782475488428338300,9.51671e+06,0.5,678.9,428.9,625
9666,1782475488428963300,9.51735e+06,0.4,638.4,388.4,625
9667,1782475488429588300,9.51801e+06,0.5,663.1,413.1,625
9668,1782475488430463300,9.51886e+06,1.1,848.9,598.9,875
9669,1782475488431213300,9.51959e+06,0.7,726.7,476.7,750
9670,1782475488431838300,9.52026e+06,0.4,668.6,418.6,625
9671,1782475488432588300,9.52096e+06,0.8,700.3,450.3,750
9672,1782475488433338300,9.52171e+06,0.8,749.6,499.6,750
9673,1782475488433963300,9.5224e+06,0.4,693,443,625
9674,1782475488434713300,9.52308e+06,0.4,677.2,427.2,750
9675,1782475488435338300,9.52377e+06,0.6,692,442,625
9676,1782475488436088300,9.52452e+06,1.1,754.6,504.6,750
9677,1782475488437213300,9.52554e+06,0.8,1021.4,771.4,1125
9678,1782475488437963300,9.52638e+06,0.5,838.8,588.8,750
9679,1782475488438713300,9.52715e+06,1,762.5,512.5,750
9680,1782475488439588300,9.52794e+06,0.5,790.3,540.3,875
9681,1782475488440338300,9.52871e+06,0.5,772.6,522.6,750
9682,1782475488441088300,9.52942e+06,0.7,714.2,464.2,750
9683,1782475488441713300,9.5301e+06,0.3,672.1,422.1,625
9684,1782475488442338300,9.53077e+06,1.8,673.3,423.3,625
9685,1782475488443088300,9.53145e+06,0.8,685.1,435.1,750
9686,1782475488443713300,9.5321e+06,0.5,651.4,401.4,625
9687,1782475488444338300,9.53274e+06,0.3,635.2,385.2,625
9688,1782475488444963300,9.5334e+06,0.5,664.7,414.7,625
9689,1782475488445713300,9.53406e+06,0.5,657.3,407.3,750
9690,1782475488446588300,9.53512e+06,1.4,1056.7,806.7,875
9691,1782475488447588300,9.53609e+06,0.8,974.1,724.1,1000
9692,1782475488448463300,9.53698e+06,1.1,884.5,634.5,875
9693,1782475488449088300,9.53765e+06,0.3,667.8,417.8,625
9694,1782475488449838300,9.53833e+06,8.7,680.1,430.1,750
9695,1782475488450463300,9.539e+06,0.5,672.7,422.7,625
9696,1782475488451213300,9.53972e+06,0.6,721.8,471.8,750
9697,1782475488451963300,9.54046e+06,0.6,736.3,486.3,750
9698,1782475488452838300,9.54137e+06,1,915.6,665.6,875
9699,1782475488453838300,9.54233e+06,1,956.7,706.7,1000
9700,1782475488454588300,9.54309e+06,0.5,758,508,750
9701,1782475488455338300,9.54392e+06,0.8,829.3,579.3,750
9702,1782475488456088300,9.54461e+06,0.6,693.8,443.8,750
9703,1782475488456963300,9.54552e+06,0.8,911.1,661.1,875
9704,1782475488457838300,9.54633e+06,0.6,806.6,556.6,875
9705,1782475488458463300,9.547e+06,0.5,673.2,423.2,625
9706,1782475488459088300,9.54767e+06,0.3,672.3,422.3,625
9707,1782475488459713300,9.54831e+06,0.6,635.9,385.9,625
9708,1782475488460463300,9.549e+06,0.6,688.5,438.5,750
9709,1782475488461213300,9.5497e+06,0.5,703.9,453.9,750
9710,1782475488461588300,9.55043e+06,0.3,726.3,476.3,375
9711,1782475488461838300,9.57995e+06,0.1,29519.9,29269.9,250
9712,1782475488462588300,9.58074e+06,0.6,789.4,539.4,750
9713,1782475488463338300,9.58148e+06,0.5,742,492,750
9714,1782475488463963300,9.5823e+06,0.7,817.9,567.9,625
9715,1782475488464713300,9.58303e+06,0.4,732.1,482.1,750
9716,1782475488465463300,9.58376e+06,0.8,727.3,477.3,750
9717,1782475488466088300,9.58444e+06,0.5,687.7,437.7,625
9718,1782475488466963300,9.58525e+06,1.4,803.8,553.8,875
9719,1782475488467838300,9.58617e+06,1,925.5,675.5,875
9720,1782475488468713300,9.58704e+06,0.5,863.2,613.2,875
9721,1782475488469463300,9.58779e+06,0.4,753,503,750
9722,1782475488470213300,9.58851e+06,0.5,720.9,470.9,750
9723,1782475488470963300,9.58929e+06,0.5,782.4,532.4,750
9724,1782475488471713300,9.59007e+06,0.7,775.8,525.8,750
9725,1782475488472588300,9.59087e+06,0.6,804.2,554.2,875
9726,1782475488473338300,9.59169e+06,0.7,814.6,564.6,750
9727,1782475488474213300,9.59248e+06,0.7,792.8,542.8,875
9728,1782475488474838300,9.59321e+06,0.4,725.4,475.4,625
9729,1782475488475588300,9.59391e+06,0.6,709.4,459.4,750
9730,1782475488476338300,9.5946e+06,0.5,681.1,431.1,750
9731,1782475488476963300,9.59527e+06,0.3,673.2,423.2,625
9732,1782475488477713300,9.59609e+06,0.6,822.7,572.7,750
9733,1782475488478463300,9.59677e+06,0.7,680.6,430.6,750
9734,1782475488479213300,9.59759e+06,0.9,813.2,563.2,750
9735,1782475488480088300,9.59847e+06,0.7,884.3,634.3,875
9736,1782475488480838300,9.59926e+06,1.6,785.4,535.4,750
9737,1782475488481588300,9.59994e+06,0.5,681.9,431.9,750
9738,1782475488482213300,9.60061e+06,1.1,670.2,420.2,625
9739,1782475488482963300,9.60133e+06,0.5,719.6,469.6,750
9740,1782475488483713300,9.60205e+06,0.9,718.3,468.3,750
9741,1782475488484463300,9.6028e+06,0.3,759.8,509.8,750
9742,1782475488485088300,9.60349e+06,0.5,686.2,436.2,625
9743,1782475488485838300,9.60417e+06,0.5,680.8,430.8,750
9744,1782475488486463300,9.60482e+06,0.5,644.9,394.9,625
9745,1782475488487088300,9.60554e+06,0.4,725.2,475.2,625
9746,1782475488488088300,9.60644e+06,0.6,894.5,644.5,1000
9747,1782475488488963300,9.60738e+06,1,941.2,691.2,875
9748,1782475488489963300,9.60841e+06,0.5,1033.3,783.3,1000
9749,1782475488490963300,9.6094e+06,0.6,989.9,739.9,1000
9750,1782475488491963300,9.61039e+06,0.4,993.4,743.4,1000
9751,1782475488492963300,9.61135e+06,0.8,956.2,706.2,1000
9752,1782475488493963300,9.61231e+06,0.7,963.6,713.6,1000
9753,1782475488495088300,9.61353e+06,1.2,1217.9,967.9,1125
9754,1782475488495838300,9.61422e+06,0.5,689.9,439.9,750
9755,1782475488496463300,9.6149e+06,0.7,676.2,426.2,625
9756,1782475488497213300,9.61558e+06,0.3,683.5,433.5,750
9757,1782475488497838300,9.61626e+06,0.5,678.2,428.2,625
9758,1782475488498588300,9.61698e+06,0.4,722.9,472.9,750
9759,1782475488499213300,9.61767e+06,0.3,682.9,432.9,625
9760,1782475488499963300,9.61833e+06,1.3,661.4,411.4,750
9761,1782475488500588300,9.61902e+06,0.5,696.9,446.9,625
9762,1782475488501213300,9.6197e+06,0.4,672.9,422.9,625
9763,1782475488501963300,9.62035e+06,0.3,649.1,399.1,750
9764,1782475488502588300,9.62101e+06,0.5,667.6,417.6,625
9765,1782475488503213300,9.62169e+06,0.7,678.2,428.2,625
9766,1782475488503963300,9.62241e+06,0.4,716,466,750
9767,1782475488504588300,9.62308e+06,0.3,670.8,420.8,625
9768,1782475488505338300,9.62373e+06,0.5,654.6,404.6,750
9769,1782475488505963300,9.62439e+06,0.4,659.1,409.1,625
9770,1782475488506588300,9.62511e+06,0.5,713.5,463.5,625
9771,1782475488507338300,9.62583e+06,0.5,720.7,470.7,750
9772,1782475488508088300,9.62651e+06,0.4,679.6,429.6,750
9773,1782475488508713300,9.62722e+06,0.5,712.1,462.1,625
9774,1782475488509463300,9.62797e+06,0.8,748.4,498.4,750
9775,1782475488510213300,9.62904e+06,1,1074.7,824.7,750
9776,1782475488511213300,9.63002e+06,0.8,975.1,725.1,1000
9777,1782475488511838300,9.63071e+06,0.4,698.2,448.2,625
9778,1782475488512588300,9.63139e+06,0.5,672.4,422.4,750
9779,1782475488513213300,9.63206e+06,0.5,672.6,422.6,625
9780,1782475488513963300,9.63276e+06,0.6,695.7,445.7,750
9781,1782475488514713300,9.63348e+06,0.4,725.6,475.6,750
9782,1782475488515338300,9.63415e+06,0.6,672.9,422.9,625
9783,1782475488515963300,9.6348e+06,0.4,643.8,393.8,625
9784,1782475488516713300,9.63547e+06,0.4,676.5,426.5,750
9785,1782475488517338300,9.63615e+06,0.5,679.7,429.7,625
9786,1782475488518213300,9.63702e+06,1.1,862.9,612.9,875
9787,1782475488518838300,9.63768e+06,0.4,666.2,416.2,625
9788,1782475488519588300,9.63837e+06,0.8,689.9,439.9,750
9789,1782475488520213300,9.63908e+06,0.4,710.4,460.4,625
9790,1782475488520963300,9.63976e+06,0.6,675,425,750
9791,1782475488521588300,9.64043e+06,0.4,673.6,423.6,625
9792,1782475488522338300,9.64113e+06,1.1,696.7,446.7,750
9793,1782475488522963300,9.64182e+06,1.5,691.5,441.5,625
9794,1782475488523713300,9.64255e+06,0.4,731.7,481.7,750
9795,1782475488524338300,9.64324e+06,1.2,689,439,625
9796,1782475488525088300,9.64393e+06,0.5,689.8,439.8,750
9797,1782475488525838300,9.64483e+06,0.9,896.2,646.2,750
9798,1782475488526713300,9.6457e+06,1.4,874.4,624.4,875
9799,1782475488527463300,9.64647e+06,0.5,769,519,750
9800,1782475488528213300,9.64714e+06,0.5,671.6,421.6,750
9801,1782475488528838300,9.64782e+06,0.5,682.4,432.4,625
9802,1782475488529588300,9.64858e+06,0.3,752.7,502.7,750
9803,1782475488530463300,9.64941e+06,0.5,828.9,578.9,875
9804,1782475488531213300,9.65016e+06,0.5,755.9,505.9,750
9805,1782475488531838300,9.65083e+06,0.4,670.5,420.5,625
9806,1782475488532588300,9.65152e+06,0.8,685.8,435.8,750
9807,1782475488533213300,9.6522e+06,0.4,677.8,427.8,625
9808,1782475488533963300,9.65292e+06,0.5,721.5,471.5,750
9809,1782475488534588300,9.65362e+06,0.4,702.8,452.8,625
9810,1782475488535338300,9.65428e+06,0.5,664.9,414.9,750
9811,1782475488536088300,9.65508e+06,2.1,797.8,547.8,750
9812,1782475488537088300,9.65604e+06,0.5,960.7,710.7,1000
9813,1782475488537838300,9.65676e+06,0.5,720.1,470.1,750
9814,1782475488538463300,9.65748e+06,0.8,718,468,625
9815,1782475488539338300,9.65834e+06,0.7,856.1,606.1,875
9816,1782475488540338300,9.65932e+06,0.9,981.1,731.1,1000
9817,1782475488540963300,9.66003e+06,0.5,711.9,461.9,625
9818,1782475488541713300,9.66093e+06,0.6,897.2,647.2,750
9819,1782475488542838300,9.66198e+06,0.7,1055.7,805.7,1125
